Latitude,Longitude
600012.429819852,1434065.73030919
600019.569569349,1434196.91147728
600029.480966851,1434330.46107894
600042.123986185,1434497.23699211
600051.765371099,1434627.84270203
600053.458937272,1434650.78097636
600055.812935188,1434699.19885853
600061.689235777,1434813.56083453
600062.342121601,1434826.24092728
600067.319145769,1434891.1479497
600077.021882266,1435017.5745341
600078.48414968,1435055.74243678
600082.334207609,1435156.25142211
600083.260386854,1435180.38227935
600089.197054774,1435284.71901295
600089.50971818,1435308.05098727
600090.671789348,1435394.72108953
600091.791209683,1435425.57798319
600093.71344994,1435479.99388486
600097.026435435,1435545.01770495
600097.480830848,1435553.93435377
600101.088763267,1435693.10336678
600101.260022774,1435700.06595127
600107.915193185,1435769.70491961
600107.98015368,1435770.38241169
600116.708810776,1435825.12869328
600138.429567859,1435920.56091711
600165.063700929,1435998.18051253
600194.062330604,1436075.30043702
600230.296838179,1436149.52305761
600318.807159856,1436327.31764953
600351.223433599,1436389.99239294
600361.468819931,1436409.80108036
600420.650788188,1436522.36680011
600451.425332934,1436582.39227061
600514.062346771,1436702.49504878
600584.65570952,1436828.98003203
600648.285175443,1436924.67570677
600713.55866693,1437022.84414561
600803.588014439,1437140.6375452
600807.334398016,1437145.11621077
600831.337958932,1437174.8674636
600903.201988444,1437263.93913586
600985.8776761,1437380.45366661
601015.973416433,1437423.21276744
601052.394931525,1437472.56076586
601089.832520694,1437523.28540194
601101.448311105,1437539.2171286
601176.101377025,1437632.25467218
601246.208520263,1437719.99202952
601246.603204519,1437720.48579495
601260.264266431,1437736.9906832
601344.954713851,1437838.82873411
601388.621621266,1437891.62751302
601429.848244846,1437939.06114519
601432.527701437,1437942.14381619
601445.648738191,1437956.77075544
601519.018670186,1438037.68430753
601543.648542181,1438061.75348511
601645.346173435,1438176.96027569
601669.522634268,1438204.81651919
601649.799904689,1438221.15408494
601645.695910275,1438226.24790677
601642.962976098,1438230.68392153
601641.71888411,1438233.79382344
601641.274987355,1438237.11501102
601640.30090794,1438240.88698511
601638.873089269,1438245.98080695
601637.632934272,1438249.98900102
601635.820930019,1438253.47685494
601634.259909526,1438256.32297786
601632.369165272,1438260.12677602
601630.370153517,1438264.74684553
601628.586036354,1438269.55884378
601626.072918013,1438274.57490987
601623.390180603,1438279.95482036
601620.527981609,1438286.42987302
601614.846890599,1438295.88785936
601610.695980266,1438304.23298703
601606.926958933,1438313.34976669
601602.361023188,1438323.08892044
601599.713062599,1438328.31988111
601597.200928524,1438333.36383428
601594.73505418,1438338.45404719
601590.718001857,1438345.75980686
601587.933886692,1438350.53998102
601584.059878692,1438356.79685828
601580.965068609,1438361.86804236
601576.366980687,1438370.00582136
601571.559903681,1438379.72102502
601567.910960853,1438386.86405537
601564.718053848,1438392.89882019
601561.908020109,1438398.44703744
601558.863078684,1438404.46178919
601554.867023692,1438411.91584252
601552.184942439,1438418.05493785
601550.619000688,1438423.23406136
601550.328975022,1438427.57099494
601550.383108765,1438431.46796878
601550.437898681,1438435.33705552
601550.499906436,1438439.71499953
601550.560929939,1438444.06604069
601550.647872016,1438450.26681569
601549.04387261,1438457.98399186
601544.631151766,1438469.35896911
601535.534057111,1438485.41208661
601524.116100937,1438505.64498578
601517.717163607,1438516.06688094
601510.353005096,1438528.29881185
601505.393041268,1438536.33980627
601499.599089608,1438544.34700811
601496.7959456,1438549.13604052
601488.267091274,1438561.47689511
601483.168020099,1438569.51099977
601468.488915607,1438588.86397944
601463.363925859,1438597.10182385
601460.682172686,1438601.2507657
601457.060132682,1438607.64379753
601454.233038604,1438612.70087403
601451.486981109,1438618.23892069
601447.815072432,1438624.34586386
601444.174003601,1438629.49906878
601441.630045444,1438633.56205277
601438.653017268,1438638.48297469
601435.966014773,1438643.58499861
601433.571006432,1438649.70178427
601430.696012184,1438656.5928466
601419.946033686,1438677.50192553
601414.176032096,1438687.26699786
601410.343034521,1438692.50583252
601406.907017767,1438697.68298753
601403.775134265,1438702.76401411
601400.63012743,1438708.21479061
601394.006124943,1438722.38077277
601392.170170605,1438728.03594519
601391.889987439,1438736.42798878
601391.868990108,1438743.51097986
601391.871942848,1438750.97290719
601390.510068938,1438757.48208052
601384.618020356,1438764.37904836
601376.169874519,1438772.62706336
601368.517002687,1438784.0850457
601364.28407152,1438791.18083203
601360.580994934,1438797.75102887
601357.081986189,1438806.3920877
601347.803133354,1438825.93798035
601340.439959109,1438845.45598595
601337.151907936,1438855.22401102
601333.575143442,1438863.54190777
601331.122064352,1438869.45495369
601328.190967858,1438876.35684277
601325.890119433,1438881.8978422
601323.241174608,1438887.71279119
601319.922939762,1438892.75904094
601316.042042017,1438895.88698745
601313.035158277,1438898.70686369
601310.55714485,1438902.19504569
601307.634906605,1438906.3840137
601304.599151522,1438911.05592036
601301.639183685,1438917.17106561
601299.234004766,1438923.24093536
601296.893130183,1438929.87576461
601294.17889677,1438937.0430731
601290.949900597,1438943.77304652
601287.651022688,1438948.10604312
601284.569007859,1438953.5000612
601282.185154349,1438959.07977444
601279.114950523,1438969.20508228
601275.114958525,1438980.98294586
601270.635964856,1438994.92386286
601266.076918855,1439009.74601169
601261.689132348,1439028.21283828
601255.320050597,1439047.99495094
601248.868948013,1439069.83381802
601243.533984929,1439088.72190361
601238.943114847,1439109.84882987
601234.575997606,1439131.05679269
601226.569123849,1439156.79689869
601222.554040015,1439172.15677612
601220.763033107,1439186.97695644
601220.734161764,1439206.5960117
601221.045184776,1439228.69078377
601218.870976523,1439246.59888445
601208.860169768,1439283.88489911
601203.632161856,1439302.48394327
601198.831974611,1439326.52195294
601197.77915518,1439336.53505628
601196.941886514,1439354.0268192
601194.604948938,1439369.51202445
601193.520961598,1439374.04482378
601188.13219285,1439381.25904819
601183.82413061,1439387.62484911
601180.889097109,1439392.87877561
601176.166993693,1439405.34200528
601175.129922271,1439414.53194752
601175.578084096,1439422.04308736
601177.839890599,1439428.17693336
601182.554120019,1439448.60897911
601182.268031359,1439456.59288703
601179.784112439,1439463.59090452
601171.533144683,1439484.50982594
601162.516102359,1439504.97796085
601158.960991353,1439514.81389919
601155.80811052,1439532.85585786
601153.674912691,1439551.68095145
601153.18606852,1439561.75803103
601151.019078106,1439598.50008352
601150.373082027,1439599.59194486
601148.807140276,1439602.04797669
601147.064033523,1439610.88391702
601146.881947264,1439621.27890936
601147.69789052,1439631.4927997
601148.698872775,1439646.82085302
601148.444936275,1439660.6538306
601148.941982523,1439677.90084335
601151.856018692,1439694.62587553
601153.269073606,1439699.93098302
601156.060078517,1439704.95197035
601159.484940439,1439710.59205094
601160.192944273,1439714.78101894
601160.116172776,1439718.98376644
601157.926872686,1439722.87089777
601152.335020348,1439742.61987403
601147.28614594,1439765.77894844
601145.900978103,1439772.45380385
601145.620138764,1439782.87701136
601144.689038277,1439799.45178136
601143.14999935,1439809.61285028
601140.358994439,1439819.72076969
601134.585055858,1439832.07081062
601128.866891444,1439841.93693261
601121.084098607,1439849.98481677
601104.830194101,1439863.5038186
601083.876167774,1439877.44407944
601063.750879943,1439885.80200236
601034.960911274,1439896.66484153
601002.630923435,1439905.92204086
600985.791062102,1439909.1710501
600982.259901181,1439909.30490811
600975.875071436,1439908.33279718
600969.040111348,1439907.03391528
600957.55588235,1439903.37283336
600950.986013606,1439897.92402536
600944.281958774,1439892.68092561
600936.127119437,1439889.09103778
600928.108106598,1439887.81085661
600898.773191527,1439889.90599677
600893.814868107,1439888.71078919
600890.408050776,1439886.95783994
600886.985157356,1439886.59694828
600882.531098023,1439887.68782535
600879.633137941,1439889.58283469
600879.419883773,1439889.57889768
601032.046875104,1440080.29406744
601095.939791933,1440167.23057336
601508.775580436,1440728.9587806
601585.974244937,1440818.77913903
602152.846470773,1441478.33293803
602437.52011402,1441809.62361403
602864.356202602,1442306.54683277
602863.101283848,1442306.55339444
602929.233697519,1442346.89386494
603007.128226772,1442451.96484903
603156.317232847,1442534.22157428
603188.122287348,1442535.32130961
603440.430837855,1442686.68780477
603762.948893607,1442873.17594886
603837.886407763,1442939.31558035
604289.57513693,1443232.94458628
604467.46782577,1443332.2413037
604691.378467187,1443457.22464952
604910.584393606,1443587.37432361
605495.13538985,1443934.05145177
605677.972622603,1444074.56232561
605723.708095431,1444099.62887652
605758.548248857,1444118.72398269
606189.342662856,1444354.83276244
606298.120004356,1444375.37602845
606316.160978764,1444445.62096669
606333.446049184,1444526.3763826
606362.30885236,1444649.25343344
606388.368839607,1444761.52453436
606426.983919859,1444930.88410378
606464.804710358,1445095.04125577
606506.464732021,1445268.3197806
606529.226497516,1445361.64669369
605781.82805793,1445364.83763219
605153.956282184,1445367.5184011
604800.259483024,1445369.02856869
604411.704485849,1445370.68768612
603588.215647265,1445374.20375519
603418.48239094,1445374.92816319
602352.073434517,1445379.48163177
601684.588877097,1445382.3313636
601647.398990855,1445382.49015594
600975.294035852,1445385.35990086
600072.129831687,1445389.21586427
599418.863749772,1445392.00522877
598904.86149694,1445394.1997782
600546.598370939,1429896.56312262
600439.910592183,1430462.93042819
600440.068072185,1430497.32865337
600440.908621684,1430680.98773485
600402.285995513,1430647.45466544
600307.41380994,1430563.26159236
600302.715000436,1430754.1932971
600304.088029191,1430875.95125569
600306.811120853,1431023.75246927
600308.48106502,1431191.40469302
600311.041099265,1431355.0267411
600314.685120851,1431576.41442169
600315.268453017,1431609.49604844
600317.778618604,1431751.86879519
600319.81831269,1431920.27397019
600320.052564189,1431963.0730972
600320.073889598,1431967.00484785
600320.781237274,1432096.16961578
600322.59816277,1432229.8064876
600324.514497519,1432359.17171444
600324.540744185,1432360.93942744
600324.947567523,1432388.40229903
600326.308129102,1432535.61165027
600327.166723192,1432670.82693103
600328.587980181,1432781.32375728
600330.049263358,1432865.13756603
600330.631939352,1432898.48133136
600335.580748349,1433010.29803686
600348.515761852,1433111.18267761
600202.130884022,1433114.69776244
600071.505489096,1433115.79684161
599934.697035685,1433118.11343803
599785.757701024,1433119.36409169
599665.081105098,1433120.92511219
599495.53190352,1433122.94807403
599374.986540943,1433124.64032786
599201.32940793,1433126.08914386
599043.939630851,1433129.81912327
598891.171235606,1433134.04024345
598736.622988269,1433139.26956369
598669.803896189,1433140.42080811
598528.791382939,1433142.86273237
598449.008734107,1433146.44901128
598392.991129607,1433148.96672277
598355.921978027,1433149.69506778
598161.835752025,1433153.5093646
598121.231174439,1433154.4365281
598001.959103271,1433157.15896361
597775.48973994,1433159.75541511
597756.542271271,1433160.36466587
597682.665122434,1433162.73966111
597559.684725359,1433164.74753112
597387.970173776,1433167.8994277
597283.560277596,1433171.10480186
597264.224686354,1433171.69863269
597125.46610561,1433174.70518836
596998.958156526,1433174.08937594
596953.330951184,1433174.96962352
596933.734861776,1433175.34790361
596867.978431597,1433178.39481352
596776.699414685,1433186.48370811
596616.722700521,1433207.87703803
596421.472762942,1433212.75858994
596285.385764763,1433215.47118294
596146.129481599,1433218.52170177
596063.482337192,1433219.57977052
596045.379355013,1433220.02005836
596045.285523191,1433200.00927161
596037.958766192,1432071.93574035
596001.916187346,1431674.03299285
596000.044143856,1431303.7948882
596000.043815777,1431303.68137136
596000.414221853,1431299.23682643
596001.462448105,1431286.66139227
596034.531607687,1430879.26391311
596032.797031105,1430567.58802727
596026.891203016,1430548.76818302
595996.806945607,1430452.89895219
595995.093694434,1430286.70013762
595992.91522111,1430075.38920853
595992.843042776,1430068.38462935
595956.132486269,1429662.72730419
595958.641667604,1429648.51768695
595990.200331524,1429469.81102335
596002.009691104,1429397.62908112
596002.05332619,1429397.35677195
596002.156344354,1429396.69535594
596007.132056192,1429364.96838528
596008.296095848,1429357.47397768
596008.41256544,1429356.72561961
596009.801670268,1429347.92084719
596010.775749683,1429341.73844486
596027.051963851,1429237.96043719
596028.700582609,1429235.55886719
596267.455026358,1428887.71966785
596787.642306194,1428860.36407952
596789.344402522,1428860.33586437
596816.731158763,1428859.88146894
596877.36948894,1428856.11441611
596926.673196107,1428853.05274244
597001.368256688,1428849.12460069
